Dia,"Cantidad Cielo cubierto 12:00","Cantidad Cielo cubierto 18:00","Cantidad Cielo cubierto 00:00","Cantidad de cielo cubierto Media diaria ",Humedad Relativa del aire 12:00,"Humedad Relativa del aire 18:00","Humedad Relativa del aire 00:00","Humedad Relativa Del aire Media diaria ",T. Minima,"T.Minima Hora Local",T. Maxima,"T. maxima Hora Local","Temperatura Media diaria","Viento PredominanteDirección","Viento predominante Fuerza","Presion QFE 12","Presion QFE 18","Presion QFE 00","Presion QFE Media diaria ","Precipitación (12-18)","Precipitación (18-00)","Precipitación (00-06)","Precipitación (06-12)","Precipitación Diaria"
6-8-2023,7.0,4.0,0.0,3.7,95.0,62.0,89.0,85.2,8.8,07:00,17.1,16:15,12.1,180,4.3,1019.4,1021.0,1021.5,1020.6,0.0,0.0,0.0,0.0,0.0
7-8-2023,0.0,6.0,6.0,4.0,100.0,70.0,96.0,91.5,5.4,07:04,15.3,12:19,10.5,180,4.8,1016.6,1015.8,1017.7,1016.7,0.0,0.0,0.0,0.0,0.0
8-8-2023,7.0,8.0,8.0,7.7,100.0,72.0,96.0,92.0,7.2,23:23,15.0,15:48,10.7,180,4.5,1019.4,1018.4,1016.8,1018.2,0.0,0.0,0.0,0.0,0.0
9-8-2023,8.0,8.0,8.0,8.0,91.0,92.0,92.0,91.5,9.7,03:29,13.7,18:54,11.8,0,15.9,1013.0,1009.5,1008.6,1010.4,0.0,6.6,1.8,2.0,10.4
10-8-2023,5.0,7.0,4.0,5.3,91.0,71.0,78.0,82.8,11.6,07:32,14.8,13:44,12.8,270,11.6,1014.6,1018.3,1021.3,1018.1,0.0,2.0,0.0,0.0,2.0
11-8-2023,3.0,3.0,0.0,2.0,100.0,55.0,73.0,82.0,4.0,07:45,13.2,15:31,8.4,180,5.8,1028.8,1027.6,1027.0,1027.8,0.0,0.0,0.0,0.0,0.0
12-8-2023,0.0,5.0,0.0,1.7,90.0,67.0,79.0,81.5,4.1,07:31,14.9,15:07,9.0,180,6.8,1024.6,1023.2,1022.0,1023.3,0.0,0.0,0.0,0.0,0.0
13-8-2023,1.0,5.0,4.0,3.3,98.0,69.0,94.0,89.8,4.9,06:20,15.1,14:33,9.5,180,6.5,1020.0,1018.6,1018.6,1019.1,0.0,0.0,0.0,0.0,0.0
14-8-2023,7.0,8.0,8.0,7.7,100.0,90.0,98.0,97.0,6.6,07:08,14.4,12:59,9.9,225,5.6,1016.1,1013.5,1013.4,1014.3,0.0,0.0,0.0,0.0,0.0
15-8-2023,8.0,8.0,8.0,8.0,99.0,94.0,95.0,96.8,11.2,21:02,12.8,14:42,11.9,0,11.0,1011.9,1012.3,1013.0,1012.4,0.4,0.6,1.0,5.0,7.0
16-8-2023,8.0,8.0,8.0,8.0,98.0,100.0,100.0,99.0,12.5,20:12,13.6,14:38,12.9,0,11.4,1013.2,1014.2,1014.4,1013.9,14.6,0.0,0.0,0.4,15.0
17-8-2023,6.0,1.0,0.0,2.3,97.0,63.0,72.0,82.2,10.1,06:53,13.5,13:52,11.9,225,9.5,1017.5,1020.0,1022.2,1019.9,0.0,0.0,0.0,0.4,0.4
18-8-2023,6.0,7.0,8.0,7.0,98.0,76.0,89.0,90.2,4.0,05:02,13.3,14:28,8.8,0,7.7,1022.8,1021.4,1018.8,1021.0,0.0,0.2,13.4,22.4,36.0
19-8-2023,8.0,8.0,8.0,8.0,100.0,99.0,100.0,99.8,8.9,00:49,14.3,11:11,12.3,315,10.9,1009.2,1011.0,1011.8,1010.7,1.0,1.8,3.2,6.4,12.4
20-8-2023,8.0,8.0,8.0,8.0,99.0,99.0,99.0,99.0,13.0,07:57,14.7,11:42,13.8,315,10.4,1008.8,1006.9,1006.5,1007.4,13.0,1.6,2.2,2.4,19.2
21-8-2023,8.0,8.0,8.0,8.0,89.0,74.0,83.0,83.8,12.9,06:58,14.8,12:05,13.8,315,11.0,1004.8,1006.5,1005.5,1005.6,0.0,0.0,7.6,2.0,9.6
22-8-2023,8.0,8.0,7.0,7.7,99.0,87.0,91.0,94.0,8.3,05:22,12.8,15:28,10.3,0,5.0,1005.4,1006.1,1009.9,1007.1,0.4,0.8,3.0,1.2,5.4
23-8-2023,6.0,7.0,7.0,6.7,97.0,83.0,89.0,91.5,7.6,05:49,12.5,13:00,9.9,0,5.1,1013.8,1015.1,1017.6,1015.5,3.0,0.4,0.6,0.6,4.6
24-8-2023,6.0,4.0,3.0,4.3,100.0,57.0,79.0,84.0,5.5,07:19,13.8,14:05,9.3,180,4.7,1018.8,1019.8,1022.0,1020.2,1.8,0.0,2.6,0.0,4.4
25-8-2023,0.0,2.0,0.0,0.7,97.0,50.0,79.0,80.8,3.9,07:02,13.0,14:06,8.5,180,5.3,1026.2,1025.0,1024.8,1025.3,0.0,0.0,0.0,0.0,0.0
26-8-2023,0.0,0.0,0.0,0.0,94.0,52.0,81.0,80.2,2.8,05:02,13.8,13:28,8.0,180,5.3,1023.7,1021.9,1021.5,1022.4,0.0,0.0,0.0,0.0,0.0
27-8-2023,0.0,4.0,5.0,3.0,85.0,39.0,73.0,70.5,2.3,06:16,16.8,13:33,8.8,180,4.4,1019.4,1015.8,1013.2,1016.1,0.0,0.0,1.2,6.8,8.0
28-8-2023,8.0,6.0,3.0,5.7,97.0,81.0,80.0,88.8,9.9,07:37,14.1,15:31,11.5,45,9.4,1013.2,1017.1,1022.9,1017.7,3.6,0.0,0.0,0.0,3.6
29-8-2023,6.0,6.0,8.0,6.7,100.0,59.0,72.0,82.8,3.4,04:04,12.6,12:41,8.5,180,3.6,1022.2,1020.2,1019.5,1020.6,0.0,0.0,12.6,2.8,15.4
30-8-2023,5.0,3.0,0.0,2.7,100.0,59.0,82.0,85.2,7.9,07:18,13.8,12:58,11.2,225,7.6,1021.5,1025.1,1024.6,1023.7,0.2,0.0,0.0,0.0,0.2
31-8-2023,6.0,8.0,,,96.0,62.0,86.0,85.0,5.0,07:36,12.0,16:18,8.4,180,4.7,1018.8,1017.4,1016.4,1017.5,0.0,0.0,0.0,3.2,3.2
1-9-2023,8.0,8.0,8.0,8.0,100.0,75.0,78.0,88.2,6.9,23:01,14.4,14:42,11.2,0,6.8,1016.0,1017.0,1017.6,1016.9,0.0,0.0,0.0,0.0,0.0
2-9-2023,8.0,8.0,7.0,7.7,79.0,83.0,92.0,83.2,8.9,07:30,11.0,12:59,10.1,135,6.6,1014.0,1014.0,1015.3,1014.4,0.0,2.2,1.0,0.0,3.2
3-9-2023,1.0,1.0,4.0,2.0,82.0,59.0,65.0,72.0,5.6,08:02,13.1,15:13,9.4,180,5.8,1018.7,1018.7,1021.3,1019.6,0.0,0.0,0.0,0.0,0.0
4-9-2023,8.0,6.0,7.0,7.0,72.0,52.0,63.0,64.8,7.5,08:52,13.8,14:55,9.9,135,5.2,1022.3,1021.4,1021.6,1021.8,0.0,0.0,0.0,0.8,0.8
5-9-2023,8.0,8.0,8.0,8.0,93.0,94.0,98.0,94.5,8.2,04:24,11.3,20:53,9.7,0,18.4,1016.4,1013.7,1012.2,1014.1,4.8,7.8,4.6,0.0,17.2
6-9-2023,2.0,5.0,4.0,3.7,93.0,65.0,89.0,85.0,9.7,06:42,15.1,12:43,12.2,0,7.9,1013.7,1015.6,1018.0,1015.8,0.2,3.2,1.2,2.2,6.8
7-9-2023,8.0,8.0,5.0,7.0,85.0,84.0,96.0,87.5,9.9,00:47,13.6,14:15,11.4,0,6.1,1021.6,1021.0,1020.4,1021.0,5.2,4.2,0.0,0.0,9.4
8-9-2023,0.0,3.0,8.0,3.7,99.0,71.0,82.0,87.8,7.5,08:01,15.3,15:32,11.1,135,3.2,1019.3,1018.5,1016.7,1018.2,0.0,0.0,2.6,9.6,12.2
9-9-2023,8.0,6.0,7.0,7.0,99.0,82.0,95.0,93.8,11.0,09:00,15.8,15:40,13.1,315,8.1,1012.5,1013.8,1013.9,1013.4,4.4,0.0,0.0,0.0,4.4
10-9-2023,8.0,8.0,8.0,8.0,98.0,91.0,98.0,96.2,12.9,23:28,15.0,14:53,13.5,0,8.1,1012.2,1010.3,1009.8,1010.8,10.2,10.0,4.4,0.0,24.6
11-9-2023,3.0,5.0,0.0,2.7,90.0,60.0,82.0,80.5,7.1,08:17,14.5,17:13,12.1,270,9.1,1020.9,1023.5,1023.2,1022.5,0.0,0.0,0.0,0.0,0.0
12-9-2023,0.0,1.0,0.0,0.3,95.0,56.0,80.0,81.5,4.0,08:16,14.0,14:14,9.1,180,4.4,1023.5,1023.1,1024.6,1023.7,0.0,0.0,0.0,0.0,0.0
13-9-2023,8.0,8.0,8.0,8.0,95.0,83.0,92.0,91.2,5.8,06:22,12.9,15:29,9.7,0,11.9,1025.2,1024.4,1021.9,1023.8,0.0,2.4,9.6,4.4,16.4
14-9-2023,8.0,8.0,8.0,8.0,99.0,99.0,100.0,99.2,10.4,02:27,13.1,16:47,11.6,0,15.6,1021.2,1022.3,1020.8,1021.4,7.2,0.0,0.0,0.4,7.6
15-9-2023,8.0,8.0,8.0,8.0,99.0,99.0,98.0,98.8,11.7,08:31,13.7,18:19,12.4,0,6.1,1015.5,1013.2,1011.1,1013.3,0.8,1.2,2.0,0.8,4.8
16-9-2023,6.0,7.0,6.0,6.3,85.0,71.0,63.0,76.0,10.1,03:13,15.3,13:59,12.3,315,10.7,1013.3,1014.6,1017.4,1015.1,0.0,1.2,0.0,0.0,1.2
17-9-2023,0.0,3.0,0.0,1.0,92.0,59.0,74.0,79.2,4.5,08:10,13.0,15:17,9.0,225,10.6,1021.5,1021.9,1023.7,1022.4,0.0,0.0,0.0,0.0,0.0
18-9-2023,0.0,0.0,1.0,0.3,86.0,54.0,65.0,72.8,3.0,08:09,13.6,16:40,8.3,225,8.4,1021.9,1020.0,1020.2,1020.7,0.0,0.0,0.0,0.0,0.0
19-9-2023,7.0,5.0,7.0,6.3,76.0,43.0,72.0,66.8,5.3,07:53,16.7,16:47,9.9,180,8.0,1017.7,1015.1,1012.4,1015.1,0.0,0.0,0.0,0.0,0.0
20-9-2023,7.0,7.0,8.0,7.3,74.0,77.0,81.0,76.5,6.4,06:07,14.8,13:13,11.5,0,14.3,1012.1,1013.2,1014.1,1013.1,0.0,0.0,0.2,2.4,2.6
21-9-2023,7.0,8.0,8.0,7.7,91.0,96.0,93.0,92.8,10.2,04:15,15.4,17:10,12.8,0,16.1,1012.2,1012.4,1013.8,1012.8,1.4,0.8,0.4,4.2,6.8
22-9-2023,8.0,8.0,7.0,7.7,100.0,80.0,80.0,90.0,11.4,08:48,13.5,16:12,12.5,0,12.1,1015.5,1017.4,1018.6,1017.2,0.4,0.0,0.0,0.0,0.4
23-9-2023,2.0,2.0,2.0,2.0,99.0,64.0,78.0,85.0,5.1,06:58,14.4,15:20,10.2,180,4.1,1017.4,1016.4,1017.8,1017.2,0.0,0.0,0.0,0.0,0.0
24-9-2023,0.0,1.0,0.0,0.3,93.0,63.0,78.0,81.8,4.4,07:52,14.4,14:13,10.2,225,7.7,1020.5,1019.9,1019.3,1019.9,0.0,0.0,0.0,0.0,0.0
25-9-2023,0.0,8.0,6.0,4.7,96.0,86.0,83.0,90.2,3.8,07:34,13.5,12:12,9.1,225,5.3,1017.8,1019.1,1021.9,1019.6,0.0,1.6,0.0,0.0,1.6
26-9-2023,7.0,2.0,0.0,3.0,91.0,55.0,68.0,76.2,7.0,04:13,14.5,14:53,10.6,225,9.6,1028.5,1026.8,1025.0,1026.8,0.0,0.0,0.0,0.0,0.0
27-9-2023,1.0,3.0,5.0,3.0,79.0,62.0,86.0,76.5,4.0,07:12,14.6,16:37,9.7,225,10.2,1020.5,1019.2,1019.0,1019.6,0.0,0.0,0.4,0.0,0.4
28-9-2023,0.0,1.0,0.0,0.3,81.0,56.0,72.0,72.5,7.9,07:39,16.4,15:25,12.2,225,11.8,1023.6,1020.9,1019.5,1021.3,0.0,0.0,0.0,0.0,0.0
29-9-2023,0.0,0.0,0.0,0.0,45.0,48.0,72.0,52.5,9.1,01:12,20.6,13:15,14.4,225,9.4,1016.0,1013.8,1012.5,1014.1,0.0,0.0,0.0,0.0,0.0
30-9-2023,0.0,2.0,,,69.0,61.0,85.0,71.0,7.9,07:09,20.2,11:25,13.3,180,6.6,1012.6,1013.4,1015.7,1013.9,0.0,0.0,0.0,0.0,0.0
1-4-2022,1.0,0.0,0.0,0.3,88.0,52.0,84.0,78.0,5.5,08:06,20.7,15:08,13.1,225,10.3,1015.2,1014.1,1014.1,1014.5,0.0,0.0,0.0,0.0,0.0
2-4-2022,7.0,8.0,8.0,7.7,98.0,95.0,97.0,97.0,10.3,08:45,18.2,12:53,14.0,225,8.4,1015.7,1015.9,1015.3,1015.6,0.0,1.4,0.4,0.0,1.8
3-4-2022,2.0,1.0,0.0,1.0,92.0,51.0,69.0,76.0,6.0,07:01,17.5,14:37,12.0,225,12.8,1022.8,1021.1,1019.4,1021.1,0.0,0.0,0.0,0.0,0.0
4-4-2022,0.0,0.0,0.0,0.0,86.0,50.0,66.0,72.0,6.1,06:48,20.2,13:09,12.4,225,10.0,1017.4,1016.0,1015.7,1016.4,0.0,0.0,0.0,0.0,0.0
5-4-2022,0.0,3.0,0.0,1.0,92.0,66.0,82.0,83.0,8.6,06:27,18.5,16:04,13.5,225,8.7,1015.6,1015.2,1015.4,1015.4,0.0,0.0,0.0,0.0,0.0
6-4-2022,0.0,0.0,0.0,0.0,98.0,62.0,83.0,85.2,8.6,07:06,18.9,14:27,14.3,225,10.4,1016.6,1016.0,1016.4,1016.3,0.0,0.0,0.0,0.0,0.0
7-4-2022,8.0,7.0,4.0,6.3,97.0,80.0,97.0,92.8,10.6,03:52,18.9,11:37,14.7,225,7.7,1017.4,1016.8,1015.9,1016.7,0.0,0.0,0.0,0.0,0.0
8-4-2022,8.0,2.0,4.0,4.7,98.0,73.0,94.0,90.8,13.0,07:00,17.6,15:06,14.4,225,6.7,1014.0,1012.6,1013.0,1013.2,0.0,0.0,0.0,0.0,0.0
9-4-2022,8.0,8.0,0.0,5.3,96.0,94.0,95.0,95.2,10.6,06:39,14.6,11:38,12.6,0,7.8,1015.1,1016.3,1017.3,1016.2,1.2,4.0,0.0,1.0,6.2
10-4-2022,7.0,5.0,2.0,4.7,97.0,68.0,86.0,87.0,8.9,23:41,15.5,13:01,12.0,270,7.1,1015.4,1017.7,1019.6,1017.6,2.0,0.0,0.0,0.0,2.0
11-4-2022,2.0,5.0,8.0,5.0,99.0,54.0,83.0,83.8,4.4,07:28,16.0,13:57,10.3,180,5.5,1019.9,1018.2,1019.0,1019.0,0.0,0.0,0.0,0.0,0.0
12-4-2022,7.0,0.0,0.0,2.3,96.0,54.0,68.0,78.5,6.8,04:19,18.5,14:20,12.5,225,9.9,1020.5,1019.9,1020.4,1020.3,0.0,0.0,0.0,0.0,0.0
13-4-2022,0.0,0.0,0.0,0.0,57.0,43.0,81.0,59.5,6.5,07:05,20.4,14:09,13.0,180,8.9,1017.5,1014.3,1013.0,1014.9,0.0,0.0,0.0,0.0,0.0
14-4-2022,0.0,0.0,8.0,2.7,89.0,77.0,89.0,86.0,6.3,06:45,18.1,11:08,11.5,0,10.9,1011.3,1012.3,1013.4,1012.3,0.0,0.0,0.0,0.0,0.0
15-4-2022,8.0,8.0,8.0,8.0,88.0,73.0,77.0,81.5,11.7,05:19,14.0,16:53,12.6,0,7.0,1017.8,1018.9,1020.0,1018.9,0.0,0.0,0.0,0.0,0.0
16-4-2022,2.0,0.0,0.0,0.7,83.0,64.0,85.0,78.8,11.2,07:52,17.2,12:40,14.0,180,5.9,1018.3,1015.8,1015.6,1016.6,0.0,0.0,0.0,0.0,0.0
17-4-2022,8.0,8.0,4.0,6.7,95.0,91.0,97.0,94.5,8.4,01:17,13.4,18:49,11.1,0,4.0,1015.9,1016.5,1015.8,1016.1,0.0,0.0,0.0,0.0,0.0
18-4-2022,2.0,5.0,4.0,3.7,99.0,70.0,98.0,91.5,8.1,07:33,18.8,13:19,12.3,225,6.2,1016.1,1015.8,1015.8,1015.9,0.0,0.0,0.0,0.0,0.0
19-4-2022,8.0,8.0,8.0,8.0,91.0,95.0,97.0,93.5,11.2,01:44,14.0,16:39,12.3,0,9.8,1015.5,1015.8,1018.1,1016.5,0.2,5.2,0.2,0.0,5.6
20-4-2022,2.0,2.0,0.0,1.3,99.0,54.0,74.0,81.5,6.3,06:53,16.5,14:39,11.8,225,9.4,1023.5,1023.9,1023.3,1023.6,0.0,0.0,0.0,0.0,0.0
21-4-2022,8.0,8.0,8.0,8.0,93.0,95.0,99.0,95.0,7.7,02:15,12.1,11:09,10.3,0,11.2,1021.8,1020.1,1017.7,1019.9,2.2,18.2,7.6,1.4,29.4
22-4-2022,8.0,8.0,6.0,7.3,99.0,95.0,97.0,97.5,11.4,20:33,16.3,15:49,13.1,0,10.1,1015.7,1017.0,1017.1,1016.6,2.4,0.2,0.2,3.8,6.6
23-4-2022,8.0,8.0,6.0,7.3,98.0,93.0,96.0,96.2,12.7,01:45,15.1,15:39,13.6,0,7.3,1010.6,1011.0,1010.2,1010.6,9.6,0.4,3.8,7.8,21.6
24-4-2022,8.0,8.0,0.0,5.3,98.0,92.0,79.0,91.8,12.2,22:00,16.1,13:17,13.6,0,13.3,1004.6,1007.1,1011.6,1007.8,9.4,0.6,0.0,0.0,10.0
25-4-2022,7.0,8.0,8.0,7.7,99.0,93.0,91.0,95.5,4.9,05:54,13.5,15:32,9.7,0,12.4,1012.7,1011.5,1009.1,1011.1,0.0,0.0,0.0,34.2,34.2
26-4-2022,8.0,6.0,4.0,6.0,97.0,65.0,76.0,83.8,10.8,06:16,15.3,13:06,13.0,0,16.0,1005.1,1008.1,1012.8,1008.7,2.0,0.0,0.0,4.6,6.6
27-4-2022,7.0,7.0,0.0,4.7,85.0,76.0,90.0,84.0,10.3,04:42,14.3,15:23,12.1,315,9.4,1014.5,1016.0,1021.5,1017.3,7.4,0.0,0.0,0.0,7.4
28-4-2022,2.0,0.0,0.0,0.7,92.0,50.0,64.0,74.5,4.9,05:14,15.2,16:29,9.3,180,8.3,1024.0,1022.2,1020.5,1022.2,0.0,0.0,0.0,0.0,0.0
29-4-2022,3.0,0.0,0.0,1.0,93.0,52.0,72.0,77.5,4.2,06:52,15.7,14:47,9.4,180,6.1,1019.2,1017.2,1018.4,1018.3,0.0,0.0,0.0,0.0,0.0
30-4-2022,0.0,0.0,,,91.0,67.0,75.0,81.0,3.5,07:01,15.5,14:58,9.3,225,8.0,1020.7,1019.1,1019.0,1019.6,0.0,0.0,0.0,0.0,0.0
1-5-2022,3.0,7.0,0.0,3.3,93.0,64.0,82.0,83.0,3.5,07:20,16.3,15:54,9.8,225,8.5,1017.6,1016.2,1018.1,1017.3,0.0,0.0,0.0,0.0,0.0
2-5-2022,0.0,0.0,0.0,0.0,99.0,54.0,82.0,83.5,4.5,07:46,17.5,14:20,10.6,180,5.5,1022.1,1020.9,1021.2,1021.4,0.0,0.0,0.0,0.0,0.0
3-5-2022,0.0,0.0,0.0,0.0,95.0,50.0,86.0,81.5,6.2,06:14,20.1,14:19,11.8,225,9.4,1019.6,1017.9,1016.6,1018.0,0.0,0.0,0.0,0.0,0.0
4-5-2022,7.0,6.0,0.0,4.3,94.0,65.0,94.0,86.8,10.0,00:32,18.9,13:11,13.3,225,6.1,1013.5,1014.0,1015.6,1014.4,0.0,0.0,0.0,0.0,0.0
5-5-2022,8.0,8.0,8.0,8.0,99.0,97.0,98.0,98.2,9.6,00:49,13.1,16:28,11.6,361,1.7,1018.8,1019.9,1020.2,1019.6,0.0,0.0,0.0,0.0,0.0
6-5-2022,9.0,0.0,1.0,3.3,99.0,70.0,91.0,89.8,9.4,07:29,16.8,13:33,12.0,180,6.1,1020.3,1018.5,1018.6,1019.1,0.0,0.0,0.0,0.0,0.0
7-5-2022,8.0,0.0,5.0,4.3,97.0,68.0,91.0,88.2,9.7,05:24,16.2,15:00,12.2,225,8.3,1017.5,1015.2,1016.7,1016.5,0.0,0.0,0.0,0.0,0.0
8-5-2022,8.0,8.0,8.0,8.0,99.0,96.0,97.0,97.8,8.4,02:29,13.4,14:55,11.9,0,6.9,1020.0,1021.5,1022.6,1021.4,0.2,0.0,0.0,1.2,1.4
9-5-2022,8.0,8.0,6.0,7.3,99.0,97.0,97.0,98.0,12.4,03:38,15.3,16:05,13.3,45,4.1,1021.8,1020.4,1019.8,1020.7,0.2,0.0,0.0,0.0,0.2
10-5-2022,7.0,6.0,8.0,7.0,99.0,60.0,91.0,87.2,10.2,07:35,18.3,11:54,12.9,225,5.2,1017.5,1016.2,1017.5,1017.1,0.0,0.0,0.0,0.0,0.0
11-5-2022,7.0,7.0,7.0,7.0,98.0,59.0,91.0,86.5,8.3,06:01,17.8,14:33,12.2,180,5.5,1016.3,1015.0,1015.2,1015.5,0.0,0.0,0.0,10.6,10.6
12-5-2022,8.0,6.0,6.0,6.7,91.0,88.0,90.0,90.0,9.2,08:10,14.5,16:02,11.4,135,5.3,1012.9,1015.0,1017.9,1015.3,13.0,0.0,0.0,0.0,13.0
13-5-2022,5.0,2.0,7.0,4.7,85.0,60.0,57.0,71.8,9.0,02:47,15.4,15:24,11.6,180,8.2,1020.4,1018.5,1019.7,1019.5,0.0,0.0,0.0,0.0,0.0
14-5-2022,6.0,4.0,0.0,3.3,83.0,55.0,90.0,77.8,6.0,07:46,16.3,16:12,10.4,180,6.3,1018.0,1016.3,1016.4,1016.9,0.0,0.0,0.0,0.0,0.0
15-5-2022,0.0,2.0,4.0,2.0,80.0,32.0,76.0,67.0,5.0,06:48,21.3,14:06,11.3,180,5.3,1015.8,1014.5,1014.7,1015.0,0.0,0.0,0.0,0.0,0.0
16-5-2022,7.0,2.0,8.0,5.7,92.0,83.0,90.0,89.2,4.6,08:46,12.8,14:18,9.4,0,6.6,1018.0,1019.5,1020.0,1019.2,0.0,0.0,0.0,0.0,0.0
17-5-2022,8.0,0.0,8.0,5.3,98.0,73.0,92.0,90.2,8.2,07:48,14.1,14:13,9.9,361,1.6,1018.2,1016.2,1017.0,1017.1,0.0,0.0,0.0,0.0,0.0
18-5-2022,8.0,8.0,8.0,8.0,87.0,83.0,87.0,86.0,8.9,00:09,11.0,14:31,9.9,0,6.0,1016.3,1013.8,1015.1,1015.1,0.0,0.0,0.0,1.8,1.8
19-5-2022,8.0,8.0,8.0,8.0,88.0,85.0,88.0,87.2,10.7,03:40,14.4,13:02,12.3,45,10.6,1015.4,1015.5,1014.4,1015.1,0.6,1.0,14.4,2.6,18.6
20-5-2022,4.0,4.0,0.0,2.7,87.0,80.0,96.0,87.5,11.8,07:05,16.0,12:04,13.7,0,12.7,1018.4,1022.1,1023.9,1021.5,0.0,0.0,0.0,0.0,0.0
21-5-2022,0.0,7.0,8.0,5.0,99.0,68.0,93.0,89.8,5.4,04:22,15.8,13:41,9.9,180,4.2,1023.4,1022.0,1021.9,1022.4,0.0,0.0,0.0,0.4,0.4
22-5-2022,8.0,8.0,8.0,8.0,94.0,98.0,92.0,94.5,11.5,21:45,13.2,15:04,12.2,0,12.0,1018.7,1016.5,1019.5,1018.2,29.0,7.4,0.0,0.0,36.4
23-5-2022,7.0,8.0,8.0,7.7,98.0,86.0,86.0,92.0,8.1,07:31,11.3,13:00,10.3,180,4.5,1018.9,1017.6,1018.3,1018.3,0.0,0.0,0.4,0.0,0.4
24-5-2022,7.0,8.0,8.0,7.7,94.0,62.0,85.0,83.8,6.8,02:21,13.0,13:30,9.7,135,4.3,1018.4,1018.4,1020.7,1019.2,0.0,0.0,0.0,0.0,0.0
25-5-2022,0.0,0.0,0.0,0.0,99.0,52.0,82.0,83.0,4.4,07:17,14.6,14:51,9.2,180,7.8,1023.4,1020.9,1020.8,1021.7,0.0,0.0,0.0,0.0,0.0
26-5-2022,7.0,4.0,0.0,3.7,92.0,62.0,81.0,81.8,1.6,04:09,11.3,14:50,6.5,180,4.6,1019.5,1019.2,1021.0,1019.9,0.0,0.0,0.0,0.0,0.0
27-5-2022,4.0,7.0,6.0,5.7,87.0,61.0,80.0,78.8,3.5,07:45,9.9,14:30,6.4,180,5.9,1021.3,1019.6,1019.1,1020.0,0.0,0.0,0.0,0.0,0.0
28-5-2022,2.0,0.0,0.0,0.7,97.0,60.0,67.0,80.2,0.4,05:36,11.1,16:07,5.6,180,7.0,1018.8,1018.6,1020.8,1019.4,0.0,0.0,0.0,0.0,0.0
29-5-2022,0.0,2.0,0.0,0.7,92.0,58.0,79.0,80.2,-0.4,07:00,11.0,14:49,5.0,180,5.6,1021.2,1019.5,1020.3,1020.3,0.0,0.0,0.0,0.0,0.0
30-5-2022,0.0,0.0,0.0,0.0,93.0,55.0,83.0,81.0,0.0,08:05,10.9,13:45,5.0,180,4.5,1020.6,1019.4,1018.3,1019.4,0.0,0.0,0.0,0.0,0.0
31-5-2022,0.0,1.0,,,93.0,62.0,84.0,83.0,-1.0,07:10,10.1,15:37,4.3,180,5.2,1018.0,1017.0,1018.6,1017.9,0.0,0.0,0.0,0.0,0.0
1-6-2022,1.0,0.0,5.0,2.0,88.0,61.0,80.0,79.2,0.8,06:40,10.6,14:30,4.4,180,5.6,1019.3,1017.7,1018.2,1018.4,0.0,0.0,0.0,0.0,0.0
2-6-2022,5.0,6.0,8.0,6.3,84.0,61.0,77.0,76.5,3.9,22:19,13.4,13:55,8.4,135,4.7,1018.6,1017.0,1014.3,1016.6,0.0,0.4,0.6,14.4,15.4
3-6-2022,8.0,8.0,8.0,8.0,95.0,94.0,97.0,95.2,8.6,05:27,11.9,16:21,10.6,0,16.4,1009.3,1009.7,1011.0,1010.0,20.0,6.0,7.8,12.4,46.2
4-6-2022,8.0,8.0,8.0,8.0,95.0,97.0,93.0,95.0,11.4,05:10,13.8,19:19,12.1,0,13.4,1010.7,1009.4,1012.0,1010.7,32.6,5.8,5.0,0.4,43.8
5-6-2022,7.0,7.0,8.0,7.3,89.0,93.0,93.0,91.0,12.0,06:42,13.7,15:57,13.0,0,10.8,1016.8,1018.5,1019.8,1018.4,0.0,0.0,1.8,0.6,2.4
6-6-2022,8.0,8.0,4.0,6.7,98.0,94.0,94.0,96.0,9.8,04:29,12.0,16:15,11.0,0,7.8,1021.3,1019.2,1018.3,1019.6,0.0,0.0,0.0,2.2,2.2
7-6-2022,8.0,8.0,8.0,8.0,97.0,98.0,99.0,97.8,10.2,20:19,11.9,17:13,11.1,0,9.8,1015.5,1016.6,1017.5,1016.5,2.2,0.0,0.0,0.0,2.2
8-6-2022,8.0,6.0,6.0,6.7,99.0,82.0,97.0,94.2,9.0,07:42,13.6,13:15,11.0,0,5.8,1020.6,1021.0,1023.8,1021.8,0.0,0.0,0.0,0.0,0.0
9-6-2022,7.0,4.0,7.0,6.0,99.0,63.0,66.0,81.8,8.5,07:00,14.5,14:46,11.4,180,8.0,1026.5,1025.3,1024.5,1025.4,0.0,0.0,0.0,0.0,0.0
10-6-2022,0.0,0.0,0.0,0.0,74.0,55.0,88.0,72.8,5.0,05:09,15.6,16:22,9.1,180,8.4,1020.6,1017.3,1015.7,1017.9,0.0,0.0,0.0,0.0,0.0
11-6-2022,6.0,2.0,8.0,5.3,90.0,84.0,88.0,88.0,3.1,07:52,12.9,14:09,7.8,0,6.6,1016.4,1017.1,1017.7,1017.1,0.0,0.0,0.0,0.0,0.0
12-6-2022,8.0,8.0,8.0,8.0,82.0,78.0,78.0,80.0,9.2,07:46,10.7,14:16,9.8,0,4.8,1018.1,1017.7,1018.3,1018.0,0.0,0.0,0.0,0.0,0.0
13-6-2022,8.0,8.0,8.0,8.0,88.0,76.0,94.0,86.5,6.5,01:48,11.1,14:06,8.6,135,5.1,1015.3,1014.3,1014.9,1014.8,0.0,0.0,0.6,3.2,3.8
